Id,LotArea,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,LowQualFinSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,Fence,YrSold,SalePrice
656,1680,AllPub,Inside,Twnhs,2Story,6,1971,1971,CBlock,No,525,GasA,Y,0,1,1,3,1,6,0,Detchd,1,Y,0,NA,2010,88000
657,10007,AllPub,Inside,1Fam,1Story,5,1959,2006,CBlock,No,1053,GasA,Y,0,1,1,3,1,5,0,Attchd,1,Y,0,MnPrv,2008,145500
658,7200,AllPub,Inside,1Fam,2Story,7,1931,2000,BrkTil,No,776,GasA,Y,0,1,1,3,1,6,1,Attchd,1,P,0,MnPrv,2008,149000
659,17503,AllPub,Inside,1Fam,1.5Fin,6,1948,1950,CBlock,No,912,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,0,NA,2010,97500
660,9937,AllPub,Corner,1Fam,1Story,5,1964,1999,PConc,No,1486,GasA,Y,0,1,0,3,1,7,0,Detchd,2,Y,0,MnPrv,2009,167000
661,12384,AllPub,CulDSac,1Fam,2Story,7,1976,1976,CBlock,No,793,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,197900
662,46589,AllPub,CulDSac,1Fam,2Story,8,1994,2005,PConc,No,1629,GasA,Y,0,2,1,4,1,8,1,Attchd,3,Y,0,NA,2009,402000
663,13560,AllPub,Corner,1Fam,1Story,6,1968,1968,CBlock,No,1392,GasA,Y,0,1,0,2,1,5,2,Attchd,2,Y,0,NA,2009,110000
664,10012,AllPub,Inside,1Fam,SFoyer,4,1972,1972,CBlock,Av,1138,GasA,Y,0,2,0,3,1,6,0,Detchd,2,Y,0,MnPrv,2008,137500
665,20896,AllPub,CulDSac,1Fam,1Story,8,2005,2006,PConc,Mn,2077,GasA,Y,0,1,1,1,1,8,1,Attchd,3,Y,0,NA,2006,423000
666,11194,AllPub,Corner,1Fam,2Story,8,2000,2000,PConc,No,1406,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2006,230500
667,18450,AllPub,Inside,1Fam,2Story,6,1965,1979,CBlock,No,1021,GasA,Y,0,2,1,3,1,7,1,CarPort,2,Y,0,NA,2007,129000
668,8125,AllPub,Inside,1Fam,1Story,6,1994,1998,PConc,No,1408,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2008,193500
669,14175,AllPub,Corner,1Fam,1Story,5,1956,1987,CBlock,No,1188,GasA,Y,0,1,1,3,1,6,1,Detchd,2,Y,0,NA,2006,168000
670,11600,AllPub,Inside,1Fam,1Story,4,1922,1950,BrkTil,No,700,GasA,Y,0,1,0,2,1,5,1,Detchd,1,Y,0,NA,2006,137500
671,8633,AllPub,FR2,1Fam,2Story,6,2005,2005,PConc,No,738,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2009,173500
672,6629,AllPub,Inside,1Fam,2Story,6,1925,1950,BrkTil,No,672,GasA,N,0,2,0,3,1,6,0,Detchd,1,Y,0,NA,2009,103600
673,11250,AllPub,Inside,1Fam,1Story,6,1977,1977,CBlock,No,1208,GasA,Y,0,1,1,3,1,6,1,Attchd,2,Y,0,NA,2006,165000
674,14442,AllPub,Inside,1Fam,1Story,6,1957,2004,PConc,No,1477,GasA,Y,0,2,0,3,1,7,2,Attchd,2,Y,0,NA,2007,257500
675,9200,AllPub,Inside,1Fam,1Story,6,1965,1965,CBlock,No,1136,GasA,Y,0,1,0,3,1,5,1,Attchd,1,Y,0,NA,2008,140000
676,2289,AllPub,Inside,Twnhs,2Story,6,1978,1978,CBlock,No,855,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2009,148500
677,9600,AllPub,Inside,1Fam,2Story,4,1900,1950,BrkTil,No,1095,GasW,N,0,2,0,4,2,8,0,2Types,3,N,0,NA,2006,87000
678,9022,AllPub,Inside,1Fam,1Story,5,1924,2006,BrkTil,No,768,GasA,Y,0,1,0,2,1,5,0,Detchd,1,N,0,NA,2009,109500
679,11844,AllPub,Inside,1Fam,1Story,8,2008,2008,PConc,Mn,2046,GasA,Y,0,2,1,3,1,7,1,Attchd,3,Y,0,NA,2009,372500
680,9945,AllPub,Inside,1Fam,1Story,5,1961,1961,CBlock,No,988,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2007,128500
681,8012,AllPub,Inside,TwnhsE,1Story,6,1980,1980,CBlock,No,923,GasA,Y,0,2,0,2,1,5,1,Attchd,1,Y,0,NA,2010,143000
682,4500,AllPub,Inside,1Fam,1.5Fin,5,1932,2000,BrkTil,No,793,GasA,Y,0,1,0,3,1,6,0,Detchd,1,Y,0,NA,2009,159434
683,2887,AllPub,Inside,1Fam,1Story,6,1996,1997,PConc,Mn,1291,GasA,Y,0,1,0,2,1,6,1,Attchd,2,Y,0,NA,2008,173000
684,11248,AllPub,Corner,1Fam,1Story,9,2002,2002,PConc,Av,1626,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2007,285000
685,16770,AllPub,CulDSac,1Fam,2Story,7,1998,1998,PConc,No,1195,GasA,Y,0,2,1,4,1,7,0,Attchd,2,Y,0,NA,2010,221000
686,5062,AllPub,CulDSac,TwnhsE,2Story,7,1984,1984,CBlock,Mn,1190,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,207500
687,10207,AllPub,Inside,1Fam,2Story,7,2007,2007,PConc,No,874,GasA,Y,0,3,0,3,1,7,0,Attchd,2,Y,0,NA,2007,227875
688,5105,AllPub,FR2,TwnhsE,2Story,7,2004,2004,PConc,No,551,GasA,Y,0,2,1,2,1,4,0,Detchd,2,Y,0,NA,2007,148800
689,8089,AllPub,Inside,1Fam,1Story,8,2007,2007,PConc,Av,1419,GasA,Y,0,2,0,2,1,7,1,Attchd,2,Y,0,NA,2007,392000
690,7577,AllPub,Corner,TwnhsE,1Story,6,2005,2006,PConc,Av,1362,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2007,194700
691,4426,AllPub,Inside,TwnhsE,1Story,6,2004,2004,PConc,Gd,848,GasA,Y,0,1,0,1,1,3,1,Attchd,2,Y,0,NA,2008,141000
692,21535,AllPub,Corner,1Fam,2Story,10,1994,1995,PConc,Gd,2444,GasA,Y,0,3,1,4,1,10,2,Attchd,3,Y,0,NA,2007,755000
693,26178,AllPub,Inside,1Fam,2Story,7,1989,1990,PConc,Gd,1210,GasA,Y,0,2,1,4,1,9,2,Attchd,2,Y,0,NA,2006,335000
694,5400,AllPub,Corner,1Fam,1Story,5,1921,1968,BrkTil,No,1073,GasA,Y,0,1,0,2,1,4,0,Detchd,1,Y,0,NA,2006,108480
695,6120,AllPub,Corner,1Fam,1.5Fin,5,1936,1950,BrkTil,No,927,GasA,Y,0,1,1,3,1,5,0,Detchd,2,Y,0,MnPrv,2009,141500
696,13811,AllPub,Inside,1Fam,1Story,6,1987,1987,CBlock,No,1112,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2006,176000
697,6000,AllPub,Inside,1Fam,1Story,5,1921,1950,CBlock,No,616,GasA,Y,0,1,0,2,1,4,0,Detchd,1,Y,0,NA,2006,89000
698,6420,AllPub,Inside,1Fam,1Story,5,1952,1952,PConc,Mn,980,GasA,Y,0,1,0,2,1,6,0,Detchd,1,Y,0,NA,2006,123500
699,8450,AllPub,Inside,1Fam,1Story,5,1965,2009,CBlock,No,894,GasA,Y,0,1,0,3,1,5,1,Detchd,1,Y,0,MnPrv,2010,138500
700,4282,AllPub,Inside,TwnhsE,1Story,7,2004,2004,PConc,Mn,1391,GasA,Y,0,2,0,2,1,5,0,Attchd,2,Y,0,NA,2008,196000
701,14331,AllPub,Inside,1Fam,1Story,8,2002,2002,PConc,Gd,1800,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2006,312500
702,9600,AllPub,Inside,1Fam,1Story,7,1969,1969,CBlock,No,1164,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,NA,2006,140000
703,12438,AllPub,Inside,1Fam,2Story,8,2006,2006,PConc,No,1234,GasA,Y,0,2,1,4,1,10,1,BuiltIn,3,Y,0,NA,2006,361919
704,7630,AllPub,Inside,2fmCon,2Story,5,1900,1996,BrkTil,No,360,GasA,Y,0,2,0,4,2,8,1,Detchd,2,N,0,MnPrv,2010,140000
705,8400,AllPub,Inside,1Fam,1Story,7,2004,2005,PConc,Av,1473,GasA,Y,0,2,0,3,1,7,0,Attchd,2,Y,0,NA,2010,213000
706,5600,AllPub,Inside,2fmCon,2Story,4,1930,1950,Slab,NA,0,GasA,N,0,2,0,3,2,7,0,NA,0,N,0,NA,2010,55000
707,115149,AllPub,CulDSac,1Fam,1Story,7,1971,2002,CBlock,Gd,1643,GasA,Y,0,2,0,2,1,5,2,Attchd,2,Y,0,NA,2007,302000
708,6240,AllPub,Inside,TwnhsE,1Story,8,2006,2006,PConc,No,1324,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2009,254000
709,9018,AllPub,Inside,1Fam,2Story,7,2007,2007,PConc,Av,728,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2007,179540
710,7162,AllPub,Inside,1Fam,1Story,5,1966,1966,PConc,No,876,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,MnPrv,2008,109900
711,4130,AllPub,Inside,1Fam,1Story,3,1935,2003,CBlock,No,270,GasA,Y,0,1,0,2,1,5,0,NA,0,N,0,NA,2008,52000
712,8712,AllPub,Inside,1Fam,1.5Fin,4,1900,1950,Stone,Mn,859,GasA,Y,0,1,0,2,1,7,0,Detchd,1,N,0,NA,2010,102776
713,4671,AllPub,Inside,TwnhsE,1Story,8,1988,1989,PConc,Mn,1228,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2008,189000
714,9873,AllPub,Inside,2fmCon,1Story,4,1970,1970,CBlock,Av,960,GasW,N,0,1,0,3,1,6,0,Detchd,2,Y,0,NA,2006,129000
715,13517,AllPub,CulDSac,1Fam,2Story,6,1976,2005,CBlock,No,725,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2010,130500
716,10140,AllPub,Inside,1Fam,1Story,6,1974,1974,CBlock,No,1064,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,MnPrv,2009,165000
717,10800,AllPub,Inside,1Fam,2Story,7,1890,1998,BrkTil,No,718,GasA,Y,0,1,1,3,1,8,0,Detchd,2,P,0,NA,2007,159500
718,10000,AllPub,Inside,1Fam,1Story,5,1973,2000,CBlock,No,1176,GasA,Y,0,1,1,3,1,5,1,Attchd,2,Y,0,MnPrv,2008,157000
719,10542,AllPub,Inside,1Fam,2Story,7,1993,1994,PConc,Gd,1311,GasA,Y,0,2,1,3,1,9,1,Attchd,3,Y,0,NA,2008,341000
720,9920,AllPub,Inside,1Fam,1Story,5,1969,1969,CBlock,Gd,971,GasA,Y,0,1,1,3,1,5,1,Attchd,1,Y,0,NA,2006,128500
721,6563,AllPub,CulDSac,1Fam,1Story,8,1985,1985,PConc,Gd,1742,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2006,275000
722,4426,AllPub,Inside,TwnhsE,1Story,6,2004,2004,PConc,Av,848,GasA,Y,0,1,0,1,1,3,0,Attchd,2,Y,0,NA,2010,143000
723,8120,AllPub,Inside,1Fam,1Story,4,1970,1970,CBlock,No,864,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2009,124500
724,8172,AllPub,Inside,1Fam,1.5Fin,4,1954,1972,PConc,No,941,GasA,Y,0,2,0,4,1,7,0,Detchd,1,Y,0,NA,2008,135000
725,13286,AllPub,Inside,1Fam,1Story,9,2007,2008,PConc,No,1698,GasA,Y,0,2,0,3,1,8,1,Attchd,3,Y,0,NA,2009,320000
726,6960,AllPub,Inside,1Fam,1Story,4,1970,1970,CBlock,No,864,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2009,120500
727,21695,AllPub,Corner,1Fam,1Story,6,1988,2007,CBlock,No,880,GasA,Y,0,2,0,3,1,5,1,Attchd,2,Y,0,NA,2009,222000
728,7314,AllPub,Inside,1Fam,1Story,7,2007,2007,PConc,Av,1232,GasA,Y,0,2,0,2,1,6,0,Attchd,2,Y,0,NA,2009,194500
729,11475,AllPub,Corner,Duplex,1Story,5,1958,1958,CBlock,No,1584,GasA,Y,0,2,0,4,2,9,0,Detchd,3,Y,0,NA,2009,110000
730,6240,AllPub,Inside,1Fam,1.5Fin,4,1925,1950,CBlock,No,780,GasA,Y,360,1,0,2,1,5,0,Detchd,2,Y,0,NA,2009,103000
731,5389,AllPub,Inside,TwnhsE,1Story,8,1995,1996,PConc,No,1595,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2010,236500
732,9590,AllPub,Corner,1Fam,SLvl,7,2003,2003,PConc,Av,868,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,187500
733,11404,AllPub,Inside,1Fam,2Story,7,1998,1999,PConc,Av,1153,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2008,222500
734,10000,AllPub,Corner,1Fam,1Story,5,1961,1983,CBlock,No,864,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,0,GdWo,2009,131400
735,8978,AllPub,Corner,1Fam,1Story,5,1968,1968,PConc,No,948,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2007,108000
736,10800,AllPub,Inside,1Fam,2.5Unf,7,1914,1970,BrkTil,Mn,880,GasW,N,0,1,1,2,1,6,2,Detchd,2,N,0,NA,2006,163000
737,8544,AllPub,Inside,Duplex,1Story,3,1950,1950,CBlock,NA,0,GasA,N,0,2,0,2,2,6,0,Detchd,2,Y,0,NA,2006,93500
738,10463,AllPub,CulDSac,1Fam,2Story,8,2005,2005,PConc,No,893,GasA,Y,0,2,1,3,1,8,1,Attchd,3,Y,0,NA,2006,239900
739,10800,AllPub,Inside,Duplex,1Story,5,1987,1988,CBlock,Gd,1200,GasA,Y,0,3,0,3,1,5,0,NA,0,Y,0,NA,2009,179000
740,9313,AllPub,Inside,1Fam,2Story,7,2004,2004,PConc,No,864,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2009,190000
741,9600,AllPub,Inside,1Fam,2Story,5,1910,2002,BrkTil,No,264,GasA,Y,0,2,0,2,1,7,0,Detchd,2,Y,0,GdPrv,2007,132000
742,6768,AllPub,Inside,1Fam,1Story,6,1961,1996,CBlock,Mn,912,GasA,Y,0,1,0,3,1,5,0,Detchd,1,Y,0,GdPrv,2008,142000
743,8450,AllPub,Inside,1Fam,1Story,7,2000,2001,PConc,No,1349,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,GdPrv,2007,179000
744,12886,AllPub,Inside,1Fam,SLvl,5,1963,1999,CBlock,Av,520,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2009,175000
745,5395,AllPub,Inside,TwnhsE,1Story,8,1993,1993,PConc,No,1337,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2008,180000
746,8963,AllPub,Inside,1Fam,2Story,8,1976,1996,CBlock,No,1142,GasA,Y,0,3,1,4,1,11,2,BuiltIn,2,Y,0,NA,2008,299800
747,8795,AllPub,Inside,1Fam,2Story,7,2000,2000,PConc,No,952,GasA,Y,0,2,1,4,1,8,1,BuiltIn,2,Y,0,NA,2009,236000
748,11700,AllPub,Corner,1Fam,2Story,7,1880,2003,Stone,No,1240,GasW,N,0,1,1,4,1,8,1,Detchd,4,N,0,NA,2009,265979
749,10593,AllPub,Inside,1Fam,1Story,7,1996,1996,PConc,No,1720,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2010,260400
750,8405,AllPub,Inside,1Fam,1.5Fin,4,1945,1950,Slab,NA,0,Wall,N,0,2,0,4,1,9,0,Detchd,1,N,0,NA,2009,98000
751,8800,AllPub,Corner,1Fam,1.5Fin,4,1910,2004,BrkTil,No,576,GasA,Y,0,1,0,3,1,7,0,NA,0,N,0,NA,2010,96500
752,7750,AllPub,Inside,1Fam,2Story,7,2003,2003,PConc,No,660,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2007,162000
753,9236,AllPub,Inside,1Fam,1Story,6,1997,1997,PConc,Gd,1479,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2006,217000
754,10240,AllPub,Inside,1Fam,2Story,8,2005,2005,PConc,Mn,1030,GasA,Y,0,2,1,3,1,8,1,Attchd,3,Y,0,NA,2006,275500
755,7930,AllPub,Inside,1Fam,1Story,6,1969,2005,CBlock,No,1026,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2009,156000
756,3230,AllPub,Inside,TwnhsE,2Story,6,1999,1999,PConc,No,729,GasA,Y,0,2,1,3,1,6,0,Detchd,2,Y,0,NA,2009,172500
757,10769,AllPub,Inside,1Fam,2Story,8,2007,2007,PConc,Av,866,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2009,212000
758,11616,AllPub,CulDSac,1Fam,2Story,6,1978,1978,CBlock,Mn,672,GasA,Y,0,2,1,3,1,6,1,Attchd,2,Y,0,GdPrv,2010,158900
759,2280,AllPub,Inside,Twnhs,2Story,7,1999,1999,PConc,No,744,GasA,Y,0,2,1,3,1,6,0,Detchd,2,Y,0,NA,2008,179400
760,12257,AllPub,Inside,1Fam,2Story,8,1995,1995,PConc,Av,1318,GasA,Y,0,2,1,4,1,9,1,Attchd,3,Y,0,NA,2007,290000
761,9100,AllPub,Inside,1Fam,1Story,6,1959,1959,CBlock,No,864,GasA,Y,0,1,0,2,1,5,0,Detchd,1,Y,0,NA,2009,127500
762,6911,AllPub,FR2,1Fam,1Story,5,1924,1950,PConc,Mn,1145,GasA,Y,0,1,0,2,1,5,0,Detchd,2,Y,0,NA,2009,100000
763,8640,AllPub,Inside,1Fam,2Story,7,2009,2009,PConc,Mn,756,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2010,215200
764,9430,AllPub,Inside,1Fam,2Story,8,1999,1999,PConc,Mn,1252,GasA,Y,0,2,1,3,1,8,1,Attchd,3,Y,0,NA,2009,337000
765,9549,AllPub,CulDSac,TwnhsE,1Story,8,1995,1996,PConc,Av,1494,GasA,Y,0,1,1,2,1,6,1,Attchd,2,Y,0,NA,2006,270000
766,14587,AllPub,Inside,1Fam,1Story,9,2008,2008,PConc,No,1498,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2008,264132
767,10421,AllPub,Inside,1Fam,2Story,7,1988,1988,CBlock,No,980,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,MnPrv,2010,196500
768,12508,AllPub,Inside,1Fam,1.5Fin,6,1940,1985,CBlock,Mn,983,GasA,Y,0,2,0,4,1,7,0,Attchd,1,Y,0,NA,2008,160000
769,9100,AllPub,Inside,1Fam,1Story,7,2004,2005,PConc,No,1860,GasA,Y,0,2,0,3,1,8,1,Attchd,2,Y,0,NA,2006,216837
770,53504,AllPub,CulDSac,1Fam,2Story,8,2003,2003,PConc,Gd,1650,GasA,Y,0,3,1,4,1,12,1,BuiltIn,3,Y,0,NA,2010,538000
771,7252,AllPub,CulDSac,1Fam,SFoyer,5,1982,1982,CBlock,Av,858,GasA,Y,0,1,0,2,1,5,0,Detchd,2,Y,0,NA,2009,134900
772,8877,AllPub,Inside,1Fam,1Story,4,1951,1951,CBlock,No,836,GasA,Y,0,1,0,2,1,6,0,Detchd,2,Y,0,NA,2006,102000
773,7819,AllPub,Inside,1Fam,SLvl,6,1976,1976,CBlock,Av,1029,GasA,Y,0,1,0,3,1,6,1,Detchd,2,Y,0,MnPrv,2010,107000
774,10150,AllPub,Inside,1Fam,1Story,5,1958,1958,CBlock,No,912,GasA,Y,0,1,0,2,1,5,0,Attchd,1,Y,0,NA,2007,114500
775,14226,AllPub,Corner,1Fam,1Story,8,2006,2006,PConc,Av,1935,GasA,Y,0,2,0,3,1,9,1,Attchd,3,Y,0,NA,2007,395000
776,4500,AllPub,FR2,TwnhsE,1Story,6,1998,1998,PConc,No,1204,GasA,Y,0,2,0,2,1,5,0,Attchd,2,Y,0,NA,2009,162000
777,11210,AllPub,Inside,1Fam,1Story,7,2005,2006,PConc,Av,1614,GasA,Y,0,2,0,3,1,7,0,Attchd,3,Y,0,NA,2006,221500
778,13350,AllPub,Inside,1Fam,1Story,5,1974,1974,CBlock,No,864,GasA,Y,0,1,0,3,1,5,1,Attchd,2,Y,0,MnPrv,2006,142500
779,8400,AllPub,Inside,Duplex,1Story,5,1977,1977,Slab,NA,0,GasA,Y,0,2,0,4,2,10,2,Detchd,2,Y,0,NA,2007,144000
780,10530,AllPub,Inside,Duplex,SFoyer,6,1977,1977,CBlock,Gd,975,GasA,Y,0,1,0,2,1,4,0,Attchd,2,Y,0,NA,2006,135000
781,7875,AllPub,Inside,1Fam,1Story,7,1995,1996,PConc,No,1237,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,176000
782,7153,AllPub,Inside,1Fam,2Story,6,1992,1992,PConc,No,761,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2006,175900
783,16285,AllPub,Inside,1Fam,1Story,7,2001,2002,PConc,No,1413,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2009,187100
784,9101,AllPub,Corner,1Fam,SFoyer,5,1978,1978,PConc,Av,1097,GasA,Y,0,1,0,1,1,4,1,Attchd,2,Y,0,NA,2009,165500
785,6300,AllPub,Inside,1Fam,2.5Unf,6,1914,2001,CBlock,No,742,GasA,Y,0,2,0,3,1,9,1,NA,0,Y,0,NA,2008,128000
786,9790,AllPub,Inside,1Fam,1Story,6,1967,1967,CBlock,No,1372,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2009,161500
787,10800,AllPub,Inside,1Fam,1.5Fin,5,1915,1950,PConc,No,686,GasA,Y,0,2,0,4,1,7,0,Detchd,1,Y,0,NA,2010,139000
788,10142,AllPub,Inside,1Fam,2Story,7,2004,2004,PConc,No,956,GasA,Y,0,2,1,4,1,8,0,BuiltIn,2,Y,0,NA,2010,233000
789,6000,AllPub,Corner,1Fam,1Story,4,1954,2000,CBlock,No,901,GasA,Y,0,1,0,2,1,4,0,Detchd,1,Y,0,NA,2008,107900
790,12205,AllPub,Inside,1Fam,2Story,6,1966,2007,CBlock,Gd,832,GasA,Y,0,2,1,5,1,9,0,Attchd,2,Y,0,NA,2007,187500
791,3182,AllPub,Inside,TwnhsE,1Story,7,2005,2006,PConc,No,1145,GasA,Y,0,2,0,2,1,5,1,Attchd,2,Y,0,NA,2009,160200
792,11333,AllPub,Corner,1Fam,SLvl,6,1976,1976,PConc,Av,1029,GasA,Y,0,1,0,3,1,5,2,Attchd,2,Y,0,NA,2007,146800
793,9920,AllPub,CulDSac,1Fam,2Story,7,1996,1997,PConc,Av,1117,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2007,269790
794,9158,AllPub,Inside,1Fam,1Story,8,2007,2007,PConc,Av,1496,GasA,Y,0,2,0,3,1,7,0,Attchd,2,Y,0,NA,2007,225000
795,10832,AllPub,Corner,1Fam,2Story,7,1994,1996,PConc,No,712,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2008,194500
796,8400,AllPub,Inside,1Fam,2Story,6,1980,1981,CBlock,No,650,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,MnPrv,2010,171000
797,8197,AllPub,Inside,1Fam,1Story,6,1977,1977,CBlock,No,660,GasA,Y,0,1,1,3,1,7,1,Attchd,2,Y,0,MnPrv,2007,143500
798,7677,AllPub,Inside,1Fam,1Story,5,1953,1953,CBlock,No,773,GasA,Y,0,1,0,2,1,4,0,Attchd,1,Y,0,NA,2008,110000
799,13518,AllPub,Inside,1Fam,2Story,9,2008,2009,PConc,No,1926,GasA,Y,0,3,1,4,1,11,2,BuiltIn,3,Y,0,NA,2009,485000
800,7200,AllPub,Corner,1Fam,1.5Fin,5,1937,1950,BrkTil,No,731,GasA,Y,0,1,1,3,1,7,2,Detchd,1,Y,0,MnPrv,2007,175000
801,12798,AllPub,Inside,1Fam,2Story,6,1997,1997,PConc,Gd,616,GasA,Y,0,2,1,4,1,8,0,Attchd,2,Y,0,NA,2008,200000
802,4800,AllPub,Inside,1Fam,1Story,4,1916,1990,CBlock,No,1196,GasA,Y,0,1,0,2,1,5,0,Detchd,2,Y,0,NA,2007,109900
803,8199,AllPub,Inside,1Fam,2Story,7,2005,2005,PConc,Av,728,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2008,189000
804,13891,AllPub,Inside,1Fam,2Story,9,2008,2009,PConc,Gd,1734,GasA,Y,0,3,1,4,1,12,1,BuiltIn,3,Y,0,NA,2009,582933
805,9000,AllPub,Inside,1Fam,1Story,5,1954,1954,CBlock,No,936,GasA,Y,0,1,0,2,1,5,0,Attchd,1,Y,0,GdWo,2006,118000
806,12274,AllPub,FR2,1Fam,1Story,7,2008,2008,PConc,No,1417,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2008,227680
807,9750,AllPub,Inside,1Fam,SLvl,5,1967,1967,PConc,Av,980,GasA,Y,0,2,0,3,1,6,0,Attchd,1,Y,0,NA,2006,135500
808,21384,AllPub,Inside,1Fam,2Story,5,1923,2004,CBlock,Gd,1324,GasA,Y,0,1,1,3,1,6,1,Attchd,2,Y,0,NA,2009,223500
809,13400,AllPub,Inside,1Fam,SLvl,5,1966,1966,CBlock,Av,1024,GasA,Y,0,1,0,3,1,6,1,Attchd,2,Y,0,GdWo,2006,159950
810,8100,AllPub,Corner,1Fam,2.5Unf,5,1898,1965,PConc,No,849,GasA,N,0,2,0,2,3,11,0,Detchd,2,N,0,MnPrv,2009,106000
811,10140,AllPub,Inside,1Fam,1Story,6,1974,1999,CBlock,No,1040,GasA,Y,0,1,1,3,1,5,1,Attchd,2,Y,648,GdPrv,2006,181000
812,4438,AllPub,Inside,TwnhsE,1Story,6,2004,2004,PConc,Gd,848,GasA,Y,0,1,0,1,1,4,1,Attchd,2,Y,0,NA,2008,144500
813,8712,AllPub,Inside,1Fam,1Story,5,1952,1952,CBlock,Av,540,GasA,N,0,1,0,2,1,4,0,Basment,2,N,0,NA,2010,55993
814,9750,AllPub,Inside,1Fam,1Story,6,1958,1958,CBlock,No,1442,GasA,Y,0,1,1,4,1,7,0,Attchd,1,Y,0,NA,2007,157900
815,8248,AllPub,Inside,1Fam,1.5Fin,5,1918,1950,BrkTil,No,686,GasW,Y,0,1,1,3,1,7,0,Detchd,1,P,0,NA,2006,116000
816,12137,AllPub,CulDSac,1Fam,1Story,7,1998,1998,PConc,No,1649,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2010,224900
817,11425,AllPub,Corner,1Fam,1Story,5,1954,1954,CBlock,No,1008,GasA,Y,0,1,0,2,1,4,1,Attchd,1,Y,0,NA,2006,137000
818,13265,AllPub,CulDSac,1Fam,1Story,8,2002,2002,PConc,No,1568,GasA,Y,0,2,0,3,1,7,2,Attchd,3,Y,0,NA,2008,271000
819,8816,AllPub,Inside,1Fam,SLvl,6,1971,1971,CBlock,Av,1010,GasA,Y,0,1,0,3,1,6,0,Attchd,2,Y,0,MnPrv,2010,155000
